Starttime,Endtime,Hall,Production
2014-03-21 19:30:00,2014-03-22 05:00:00,Concertzaal,7473
2014-03-21 20:00:00,2014-03-21 21:30:00,Theaterzaal,6919
2014-03-21 21:00:00,2014-03-22 05:00:00,Balzaal,7715
2014-03-22 20:00:00,2014-03-22 21:30:00,Theaterzaal,6919
2014-03-22 20:00:00,2014-03-22 22:00:00,"NTGent, Sint-Baafsplein 17",7001
2014-03-22 20:00:00,2014-03-22 22:00:00,\N,7731
2014-03-22 23:00:00,2014-03-23 06:00:00,Concertzaal,7843
2014-03-22 23:00:00,2014-03-23 06:00:00,Balzaal,7843
2014-03-23 12:00:00,2014-03-23 19:00:00,Café,7777
2014-03-23 15:00:00,2014-03-23 18:10:00,Theaterzaal,7703
2014-03-24 07:00:00,2014-03-25 07:00:00,Domzaal,6923
2014-03-25 07:00:00,2014-03-26 07:00:00,Domzaal,6923
2014-03-25 20:00:00,2014-03-26 05:00:00,Concertzaal,7257
2014-03-25 20:00:00,2014-03-25 22:00:00,Balzaal,7789
2014-03-26 07:00:00,2014-03-27 07:00:00,Theaterzaal,6933
2014-03-26 20:00:00,2014-03-26 21:30:00,Domzaal,6923
2014-03-26 22:00:00,2014-03-27 05:00:00,Concertzaal,7377
2014-03-27 20:00:00,2014-03-27 21:20:00,Theaterzaal,6933
2014-03-27 20:00:00,2014-03-27 21:30:00,Minard,6991
2014-03-27 20:00:00,2014-03-27 23:30:00,Balzaal,7757
2014-03-27 21:00:00,2014-03-28 05:00:00,Concertzaal,7633
2014-03-28 20:00:00,2014-03-28 21:20:00,Theaterzaal,6933
2014-03-28 20:00:00,2014-03-28 21:30:00,Minard,6991
2014-03-29 07:00:00,2014-03-30 07:00:00,Balzaal Kassaruimte,7983
2014-03-29 10:00:00,2014-03-29 18:00:00,Diverse Zalen,7801
2014-03-29 10:00:00,2014-03-29 16:15:00,Brug,7995
2014-03-29 10:30:00,2014-03-29 16:15:00,Majolica,7981
2014-03-29 10:30:00,2014-03-29 16:15:00,Foyer Theaterzaal ,7991
2014-03-29 10:30:00,2014-03-29 16:15:00,Antiekzolder,7993
2014-03-29 10:30:00,2014-03-29 12:45:00,Dansstudio,7997
2014-03-29 10:30:00,2014-03-29 12:45:00,\N,7999
2014-03-29 10:30:00,2014-03-29 16:15:00,Grote Kamer,8001
2014-03-29 10:30:00,2014-03-29 16:15:00,Mokabon,8003
2014-03-29 20:00:00,2014-03-29 22:00:00,"NTGent, Sint-Baafsplein 17",7001
2014-03-29 22:00:00,2014-03-30 05:00:00,Balzaal,7405
2014-03-29 23:00:00,2014-03-30 06:00:00,Concertzaal,7457
2014-03-30 11:00:00,2014-03-30 13:00:00,Café,7825
2014-03-30 19:30:00,2014-03-31 01:00:00,Balzaal,7669
2014-04-01 09:00:00,2014-04-01 22:00:00,Domzaal,6913
2014-04-01 20:00:00,2014-04-01 21:40:00,Theaterzaal,7967
2014-04-02 19:00:00,2014-04-02 23:00:00,Café,7701
2014-04-02 20:00:00,2014-04-02 22:30:00,Theaterzaal,6647
2014-04-02 21:00:00,2014-04-02 22:10:00,Domzaal,6913
2014-04-02 22:00:00,2014-04-03 05:00:00,Concertzaal,7387
2014-04-02 22:30:00,2014-04-03 00:10:00,Minard,7901
2014-04-03 20:00:00,2014-04-03 21:10:00,Domzaal,6913
2014-04-03 23:00:00,2014-04-04 03:00:00,Balzaal,7817
2014-04-04 22:00:00,2014-04-05 00:10:00,Minard,7901
2014-04-05 19:30:00,2014-04-06 05:00:00,Balzaal,7945
2014-04-05 22:00:00,2014-04-06 00:10:00,Minard,7901
2014-04-06 19:30:00,2014-04-07 01:00:00,Balzaal,7687
2014-04-06 20:00:00,2014-04-06 22:10:00,Theaterzaal,6379
2014-04-06 20:00:00,2014-04-07 00:10:00,Minard,7901
2014-04-08 19:30:00,2014-04-09 01:00:00,Balzaal,7671
2014-04-09 19:30:00,2014-04-10 01:00:00,Balzaal,7733
2014-04-09 19:30:00,2014-04-09 23:00:00,Foyer Theaterzaal ,7911
2014-04-10 19:30:00,2014-04-11 05:00:00,Concertzaal,7791
2014-04-11 07:00:00,2014-04-12 07:00:00,Brugzaal,7867
2014-04-11 19:30:00,2014-04-12 01:00:00,Concertzaal,7765
2014-04-11 20:30:00,2014-04-12 05:00:00,Balzaal,7783
2014-04-12 07:00:00,2014-04-13 07:00:00,Brugzaal,7873
2014-04-12 14:00:00,2014-04-12 18:00:00,Café,7869
2014-04-12 20:30:00,2014-04-13 05:00:00,Balzaal,7871
2014-04-12 22:00:00,2014-04-13 05:00:00,Concertzaal,7771
2014-04-13 20:30:00,2014-04-13 23:30:00,Balzaal,7827
2014-04-15 19:00:00,2014-04-15 22:00:00,Minard,7763
2014-04-15 20:00:00,2014-04-15 21:00:00,Theaterzaal,6975
2014-04-15 20:00:00,2014-04-15 21:00:00,Theaterzaal,6975
2014-04-16 07:00:00,2014-04-17 07:00:00,Theaterzaal,6975
2014-04-16 19:00:00,2014-04-16 22:00:00,Minard,7657
2014-04-16 19:30:00,2014-04-17 01:00:00,Concertzaal,7829
2014-04-16 20:30:00,2014-04-16 23:30:00,Balzaal,7835
2014-04-17 20:00:00,2014-04-17 21:00:00,Theaterzaal,6975
2014-04-17 20:30:00,2014-04-17 21:30:00,Domzaal,7649
2014-04-17 21:00:00,2014-04-17 22:30:00,Balzaal,7975
2014-04-18 20:00:00,2014-04-18 21:00:00,Theaterzaal,6975
2014-04-19 11:00:00,2014-04-19 20:00:00,Ticketbalie,7879
2014-04-19 11:00:00,2014-04-19 20:00:00,Café,7881
2014-04-19 20:00:00,2014-04-19 21:00:00,Theaterzaal,6975
2014-04-19 23:00:00,2014-04-20 06:00:00,Concertzaal,7459
2014-04-19 23:00:00,2014-04-20 05:00:00,Balzaal,7559
2014-04-22 17:30:00,2014-04-22 20:00:00,Foyer Theaterzaal ,7969
2014-04-22 20:00:00,2014-04-22 22:15:00,Balzaal,7811
2014-04-23 09:00:00,2014-04-23 22:00:00,Theaterzaal,6973
2014-04-23 20:00:00,2014-04-23 21:30:00,Domzaal,6921
2014-04-24 19:00:00,2014-04-24 22:00:00,Minard,7807
2014-04-24 20:00:00,2014-04-24 21:30:00,Domzaal,6921
2014-04-24 20:00:00,2014-04-24 21:50:00,Theaterzaal,6973
2014-04-24 22:00:00,2014-04-25 05:00:00,Concertzaal,7399
2014-04-25 19:30:00,2014-04-26 03:00:00,Balzaal,7577
2014-04-25 20:00:00,2014-04-25 21:50:00,Theaterzaal,6973
2014-04-26 20:30:00,2014-04-26 21:30:00,\N,7877
2014-04-26 22:00:00,2014-04-27 05:00:00,Balzaal,7903
2014-04-27 07:00:00,2014-04-28 07:00:00,Ticketbalie,8109
2014-04-27 08:00:00,2014-04-27 20:00:00,Concertzaal,7885
2014-04-27 10:00:00,2014-04-27 18:00:00,Theaterzaal,7883
2014-04-27 10:00:00,2014-04-27 18:00:00,Theaterzaal,7949
2014-04-27 10:00:00,2014-04-27 18:00:00,Balzaal,7971
2014-04-27 10:00:00,2014-04-27 18:00:00,Diverse Zalen,8029
2014-04-27 11:00:00,2014-04-27 13:00:00,Café,7825
2014-04-28 20:00:00,2014-04-28 22:50:00,Domzaal,7689
2014-04-29 07:00:00,2014-04-30 07:00:00,Balzaal,7961
2014-04-29 13:00:00,2014-04-29 18:00:00,Concertzaal,7959
2014-04-30 18:00:00,2014-04-30 20:00:00,Balzaal,7961
2014-04-30 19:30:00,2014-04-30 21:15:00,Theaterzaal,7963
2014-04-30 20:00:00,2014-04-30 21:30:00,Minard,6993
2014-04-30 20:00:00,2014-05-01 04:00:00,Diverse Zalen,7805
2014-04-30 20:00:00,2014-04-30 22:00:00,Theaterzaal,7805
2014-04-30 20:00:00,2014-05-01 04:00:00,Concertzaal,7959
2014-04-30 20:00:00,2014-05-01 00:00:00,Foyer Theaterzaal ,7965
2014-04-30 20:30:00,2014-05-01 04:00:00,Concertzaal,7805
2014-05-01 20:00:00,2014-05-01 21:30:00,Minard,6993
2014-05-02 20:00:00,2014-05-02 21:30:00,Minard,6993
2014-05-02 20:00:00,2014-05-02 21:30:00,Theaterzaal,7761
2014-05-03 20:00:00,2014-05-03 21:30:00,Minard,6993
2014-05-03 20:00:00,2014-05-03 21:15:00,Theaterzaal,7515
2014-05-03 21:00:00,2014-05-04 03:00:00,Balzaal,7929
2014-05-03 21:15:00,2014-05-03 22:00:00,\N,7737
2014-05-03 23:00:00,2014-05-04 06:00:00,Concertzaal,7461
2014-05-04 15:00:00,2014-05-04 16:00:00,Domzaal,7767
2014-05-06 09:30:00,2014-05-06 15:00:00,Domzaal,8293
2014-05-06 09:30:00,2014-05-06 14:15:00,Dansstudio,8353
2014-05-06 09:30:00,2014-05-06 14:15:00,Foyer Theaterzaal ,8353
2014-05-06 09:30:00,2014-05-06 15:00:00,Mokabon,8353
2014-05-06 13:00:00,2014-05-06 14:15:00,Grote Kamer,8375
2014-05-06 14:25:00,2014-05-06 15:00:00,Wintertuin,8393
2014-05-06 20:00:00,2014-05-06 21:30:00,Minard,6995
2014-05-07 19:30:00,2014-05-07 23:00:00,Foyer Theaterzaal ,7905
2014-05-07 20:00:00,2014-05-07 21:30:00,Minard,6995
2014-05-07 20:00:00,2014-05-07 23:00:00,Domzaal,8005
2014-05-08 20:00:00,2014-05-08 21:10:00,Theaterzaal,6927
2014-05-08 20:00:00,2014-05-08 21:30:00,Minard,6995
2014-05-08 20:15:00,2014-05-08 23:15:00,Balzaal,7953
2014-05-09 20:00:00,2014-05-09 21:10:00,Theaterzaal,6927
2014-05-09 20:00:00,2014-05-09 21:30:00,Minard,6995
2014-05-09 21:00:00,2014-05-10 05:00:00,Concertzaal,7717
2014-05-10 20:00:00,2014-05-10 21:10:00,Theaterzaal,6927
2014-05-10 20:00:00,2014-05-10 21:30:00,Minard,6995
2014-05-10 23:00:00,2014-05-11 05:00:00,Balzaal,7599
2014-05-11 19:30:00,2014-05-12 00:00:00,Balzaal,7893
2014-05-13 14:00:00,2014-05-13 16:30:00,Theaterzaal,7799
2014-05-13 19:00:00,2014-05-14 07:00:00,Minard,7895
2014-05-13 20:00:00,2014-05-13 22:00:00,Balzaal,8007
2014-05-14 13:30:00,2014-05-14 15:30:00,Theaterzaal,8021
2014-05-14 20:00:00,2014-05-14 22:00:00,Theaterzaal,8009
2014-05-14 20:30:00,2014-05-14 22:30:00,Balzaal,7955
2014-05-15 20:00:00,2014-05-15 22:00:00,Op Locatie,8023
2014-05-17 13:00:00,2014-05-17 18:00:00,Op Locatie,8203
2014-05-19 20:00:00,2014-05-19 21:30:00,"NTGent, Sint-Baafsplein 17",7729
2014-05-19 20:00:00,2014-05-19 21:30:00,Theaterzaal,8295
2014-05-20 07:00:00,2014-05-21 07:00:00,Domzaal,6955
2014-05-20 09:30:00,2014-05-20 17:00:00,Diverse Zalen,8119
2014-05-20 09:30:00,2014-05-20 16:55:00,Theaterzaal,8121
2014-05-20 10:20:00,2014-05-20 16:15:00,Foyer Theaterzaal ,8299
2014-05-20 10:20:00,2014-05-20 16:15:00,Dansstudio,8301
2014-05-20 10:20:00,2014-05-20 16:15:00,Brugzaal,8303
2014-05-20 10:20:00,2014-05-20 16:15:00,\N,8305
2014-05-20 10:20:00,2014-05-20 16:15:00,Grote Kamer,8307
2014-05-21 07:00:00,2014-05-22 07:00:00,Dansstudio,6955
2014-05-21 20:00:00,2014-05-21 22:45:00,Balzaal,7803
2014-05-22 07:00:00,2014-05-23 07:00:00,Theaterzaal,6977
2014-05-22 20:00:00,2014-05-22 21:15:00,Dansstudio,6955
2014-05-23 20:00:00,2014-05-23 21:15:00,Dansstudio,6955
2014-05-23 20:00:00,2014-05-23 23:15:00,Theaterzaal,6977
2014-05-24 19:00:00,2014-05-24 22:15:00,Theaterzaal,6977
2014-05-24 20:00:00,2014-05-24 21:15:00,Dansstudio,6955
2014-05-24 21:00:00,2014-05-25 05:00:00,Concertzaal,7925
2014-05-25 11:00:00,2014-05-25 13:00:00,Café,7825
2014-05-25 12:00:00,2014-05-25 21:00:00,Café,8027
2014-05-25 13:00:00,2014-05-26 00:00:00,Café,8355
2014-05-27 20:00:00,2014-05-27 22:30:00,Theaterzaal,8161
2014-05-28 19:00:00,2014-05-29 00:00:00,Café,8297
2014-05-28 20:00:00,2014-05-28 22:00:00,Balzaal,8163
2014-05-28 22:00:00,2014-05-29 05:00:00,Concertzaal,7927
2014-05-29 20:00:00,2014-05-29 21:45:00,Domzaal,7875
2014-05-30 20:00:00,2014-05-30 22:00:00,Balzaal,8153
2014-05-31 19:30:00,2014-06-01 01:00:00,Concertzaal,7947
2014-05-31 20:00:00,2014-06-01 05:00:00,Balzaal,8403
2014-06-01 20:30:00,2014-06-01 22:30:00,Café,8487
2014-06-02 09:00:00,2014-06-02 22:00:00,Domzaal,6907
2014-06-03 09:00:00,2014-06-03 22:00:00,Domzaal,6907
2014-06-04 20:00:00,2014-06-04 21:55:00,Theaterzaal,6907
2014-06-04 20:00:00,2014-06-04 21:50:00,Theaterzaal,6907
2014-06-04 20:00:00,2014-06-04 21:30:00,Balzaal,8453
2014-06-05 19:30:00,2014-06-06 05:00:00,Balzaal,7735
2014-06-05 20:00:00,2014-06-05 21:55:00,Theaterzaal,6907
2014-06-05 20:00:00,2014-06-05 21:50:00,Theaterzaal,6907
2014-06-06 20:00:00,2014-06-06 22:00:00,Theaterzaal,6907
2014-06-06 20:00:00,2014-06-06 21:50:00,Theaterzaal,6907
2014-06-07 10:00:00,2014-06-07 16:00:00,Domzaal,6907
2014-06-07 20:45:00,2014-06-07 22:45:00,Café,8489
2014-06-08 18:30:00,2014-06-09 02:00:00,Concertzaal,7923
2014-06-08 19:30:00,2014-06-09 01:00:00,Balzaal,7897
2014-06-10 07:00:00,2014-06-11 07:00:00,Op Locatie,8201
2014-06-10 19:00:00,2014-06-11 07:00:00,Minard,8389
2014-06-11 07:00:00,2014-06-12 07:00:00,Op Locatie,8201
2014-06-11 19:30:00,2014-06-11 23:00:00,Foyer Theaterzaal ,7907
2014-06-11 20:00:00,2014-06-11 23:00:00,Balzaal,7659
2014-06-12 20:00:00,2014-06-12 21:30:00,Domzaal,8069
2014-06-12 20:00:00,2014-06-12 21:00:00,Op Locatie,8201
2014-06-12 21:00:00,2014-06-12 21:40:00,Café,8197
2014-06-12 22:00:00,2014-06-29 00:00:00,Café,8549
2014-06-13 10:00:00,2014-06-13 21:00:00,Op Locatie,8493
2014-06-13 18:00:00,2014-06-13 02:00:00,Café,8549
2014-06-13 20:00:00,2014-06-13 21:30:00,Domzaal,8069
2014-06-13 20:00:00,2014-06-13 21:00:00,Op Locatie,8201
2014-06-14 13:00:00,2014-06-14 18:00:00,Op Locatie,8555
2014-06-14 18:00:00,2014-06-14 02:00:00,Café,8549
2014-06-14 19:00:00,2014-06-15 05:00:00,Balzaal,7579
2014-06-14 20:00:00,2014-06-14 21:30:00,Domzaal,8069
2014-06-14 20:00:00,2014-06-14 21:00:00,Op Locatie,8201
2014-06-14 21:00:00,2014-06-15 06:00:00,Concertzaal,7931
2014-06-15 18:00:00,2014-06-16 02:00:00,Café,8549
2014-06-15 20:00:00,2014-06-15 21:00:00,Op Locatie,8201
2014-06-16 18:00:00,2014-06-17 02:00:00,Café,8549
2014-06-17 16:00:00,2014-06-18 00:00:00,Concertzaal,8169
2014-06-17 16:00:00,2014-06-18 22:00:00,Concertzaal,8549
2014-06-17 18:00:00,2014-06-18 02:00:00,Café,8549
2014-06-18 10:30:00,2014-06-18 19:30:00,Op Locatie,8493
2014-06-18 18:00:00,2014-06-19 02:00:00,Café,8549
2014-06-18 20:00:00,2014-06-18 21:00:00,Balzaal,8237
2014-06-19 18:00:00,2014-06-20 02:00:00,Café,8549
2014-06-20 18:00:00,2014-06-21 02:00:00,Café,8549
2014-06-20 20:30:00,2014-06-20 22:40:00,Dansstudio,8395
2014-06-21 18:00:00,2014-06-22 02:00:00,Café,8549
2014-06-21 23:00:00,2014-06-22 06:00:00,Concertzaal,7463
2014-06-21 23:00:00,2014-06-22 05:00:00,Balzaal,7463
2014-06-21 23:00:00,2014-06-22 06:00:00,Diverse Zalen,7463
2014-06-22 16:00:00,2014-06-23 00:00:00,Concertzaal,8171
2014-06-22 18:00:00,2014-06-23 02:00:00,Café,8549
2014-06-23 18:00:00,2014-06-24 00:00:00,Café,8549
2014-06-24 18:00:00,2014-06-25 00:00:00,Café,8549
2014-06-25 18:00:00,2014-06-26 00:00:00,Café,8549
2014-06-25 20:00:00,2014-06-25 21:55:00,Café,8571
2014-06-26 18:00:00,2014-06-27 00:00:00,Concertzaal,8549
2014-06-26 20:00:00,2014-06-27 02:00:00,Concertzaal,8173
2014-06-26 22:00:00,2014-06-26 23:59:00,Café,8523
2014-06-26 23:00:00,2014-06-27 05:00:00,Concertzaal,7933
2014-06-27 23:00:00,2014-06-28 06:00:00,Brugzaal,7937
2014-06-27 23:00:00,2014-06-28 06:00:00,Balzaal,7937
2014-06-27 23:00:00,2014-06-28 06:00:00,Concertzaal,7937
2014-06-28 13:30:00,2014-06-28 16:00:00,Café,8569
2014-06-28 18:00:00,2014-06-29 00:00:00,Café,8549
2014-06-28 20:00:00,2014-06-28 21:30:00,Theaterzaal,8165
2014-06-28 22:00:00,2014-06-29 06:00:00,Concertzaal,7467
2014-06-28 23:00:00,2014-06-29 05:00:00,Balzaal,7561
2014-06-29 11:00:00,2014-06-29 13:00:00,Café,8579
2014-06-29 18:00:00,2014-06-30 00:00:00,Café,8549
2014-06-30 18:00:00,2014-07-01 00:00:00,Café,8549
2014-06-30 20:00:00,2014-07-01 02:00:00,Concertzaal,8397
2014-07-01 15:00:00,2014-07-01 21:00:00,Balzaal,8635
2014-07-01 18:00:00,2014-07-02 00:00:00,Café,8549
2014-07-01 20:00:00,2014-07-02 02:00:00,Concertzaal,8399
2014-07-01 20:00:00,2014-07-02 00:00:00,Concertzaal,8633
2014-07-02 19:30:00,2014-07-03 01:00:00,Balzaal,7899
2014-07-02 19:30:00,2014-07-02 23:00:00,Foyer Theaterzaal ,7909
2014-07-04 16:00:00,2014-07-05 02:00:00,Café,8549
2014-07-04 16:00:00,2014-07-04 20:30:00,Concertzaal,8585
2014-07-04 18:00:00,2014-07-05 00:00:00,Café,8549
2014-07-04 21:30:00,2014-07-04 21:55:00,Café,8675
2014-07-04 22:00:00,2014-07-05 02:00:00,Concertzaal,8455
2014-07-05 16:00:00,2014-07-05 20:30:00,Concertzaal,8175
2014-07-05 16:00:00,2014-07-06 02:00:00,Concertzaal,8549
2014-07-05 18:00:00,2014-07-06 00:00:00,Café,8549
2014-07-05 21:30:00,2014-07-05 21:55:00,Café,8675
2014-07-05 22:00:00,2014-07-06 02:00:00,Concertzaal,8407
2014-07-08 20:00:00,2014-07-09 02:00:00,Concertzaal,8179
2014-07-08 20:00:00,2014-07-09 02:00:00,Café,8549
2014-07-08 21:30:00,2014-07-08 21:55:00,Café,8675
2014-07-09 20:00:00,2014-07-10 02:00:00,Concertzaal,8179
2014-07-09 20:00:00,2014-07-10 02:00:00,Café,8549
2014-07-09 20:00:00,2014-07-09 21:40:00,Café,8573
2014-07-09 22:00:00,2014-07-10 00:00:00,Café,8539
2014-07-12 20:00:00,2014-07-13 02:00:00,Concertzaal,8183
2014-07-12 20:00:00,2014-07-13 00:30:00,Concertzaal,8549
2014-07-12 21:30:00,2014-07-12 21:55:00,Café,8675
2014-07-12 22:00:00,2014-07-13 00:30:00,Café,8541
2014-07-13 19:00:00,2014-07-14 02:00:00,Concertzaal,8185
2014-07-13 19:00:00,2014-07-12 00:30:00,Café,8549
2014-07-17 23:00:00,2014-07-18 07:00:00,Concertzaal,8229
2014-07-18 23:00:00,2014-07-19 08:00:00,Concertzaal,8229
2014-07-19 14:00:00,2014-07-19 15:45:00,Rondleidingen,8479
2014-07-19 16:00:00,2014-07-19 17:45:00,Rondleidingen,8479
2014-07-19 20:15:00,2014-07-19 21:50:00,Balzaal,8315
2014-07-19 23:00:00,2014-07-20 08:00:00,Concertzaal,8229
2014-07-20 14:00:00,2014-07-20 15:45:00,Rondleidingen,8479
2014-07-20 16:00:00,2014-07-20 17:45:00,Rondleidingen,8479
2014-07-20 20:15:00,2014-07-20 21:45:00,Balzaal,8323
2014-07-20 23:00:00,2014-07-21 07:00:00,Concertzaal,8229
2014-07-21 14:00:00,2014-07-21 15:45:00,Rondleidingen,8479
2014-07-21 16:00:00,2014-07-21 17:45:00,Rondleidingen,8479
2014-07-21 20:00:00,2014-07-21 21:30:00,Theaterzaal,8313
2014-07-21 20:15:00,2014-07-21 21:50:00,Balzaal,8315
2014-07-21 23:00:00,2014-07-22 07:00:00,Concertzaal,8229
2014-07-22 07:00:00,2014-07-23 07:00:00,Concertzaal,8219
2014-07-22 14:00:00,2014-07-22 15:45:00,Rondleidingen,8479
2014-07-22 16:00:00,2014-07-22 17:45:00,Rondleidingen,8479
2014-07-22 20:00:00,2014-07-22 21:30:00,Theaterzaal,8313
2014-07-22 20:15:00,2014-07-22 21:45:00,Balzaal,8323
2014-07-23 14:00:00,2014-07-23 15:45:00,Rondleidingen,8479
2014-07-23 16:00:00,2014-07-23 17:45:00,Rondleidingen,8479
2014-07-23 20:00:00,2014-07-23 21:30:00,Theaterzaal,8313
2014-07-23 20:15:00,2014-07-23 21:50:00,Balzaal,8315
2014-07-23 23:00:00,2014-07-24 07:00:00,Concertzaal,8229
2014-07-24 14:00:00,2014-07-24 15:45:00,Rondleidingen,8479
2014-07-24 16:00:00,2014-07-24 17:45:00,Rondleidingen,8479
2014-07-24 19:00:00,2014-07-24 20:15:00,Theaterzaal,8309
2014-07-24 23:00:00,2014-07-25 07:00:00,Concertzaal,8229
2014-07-25 14:00:00,2014-07-25 15:45:00,Rondleidingen,8479
2014-07-25 16:00:00,2014-07-25 17:45:00,Rondleidingen,8479
2014-07-25 20:00:00,2014-07-25 21:40:00,Theaterzaal,8315
2014-07-25 20:15:00,2014-07-25 21:15:00,Balzaal,8317
2014-07-25 23:00:00,2014-07-26 08:00:00,Concertzaal,8229
2014-07-26 13:00:00,2014-07-26 18:00:00,Op Locatie,8203
2014-07-26 14:00:00,2014-07-26 15:45:00,Rondleidingen,8479
2014-07-26 16:00:00,2014-07-26 17:45:00,Rondleidingen,8479
2014-07-26 20:00:00,2014-07-26 21:40:00,Theaterzaal,8315
2014-07-26 20:15:00,2014-07-26 21:15:00,Balzaal,8317
2014-07-26 23:00:00,2014-07-27 08:00:00,Concertzaal,8229
2014-07-27 14:00:00,2014-07-27 15:45:00,Rondleidingen,8479
2014-07-27 16:00:00,2014-07-27 17:45:00,Rondleidingen,8479
2014-07-27 20:00:00,2014-07-27 21:40:00,Theaterzaal,8315
2014-07-27 23:00:00,2014-07-28 18:00:00,Concertzaal,8229
2014-08-22 13:00:00,2014-08-22 18:00:00,Op Locatie,8203
2014-08-28 20:00:00,2014-08-28 21:00:00,Balzaal,8755
2014-08-29 17:00:00,2014-08-30 05:00:00,Balzaal,8729
2014-08-30 07:00:00,2014-08-31 07:00:00,Brugzaal,8731
2014-08-30 22:00:00,2014-08-31 05:00:00,Concertzaal,8031
2014-08-30 23:00:00,2014-08-31 05:00:00,Balzaal,8025
2014-08-31 18:30:00,2014-08-31 21:00:00,Balzaal,8917
2014-09-06 23:00:00,2014-09-07 06:00:00,Concertzaal,8033
2014-09-09 20:00:00,2014-09-09 21:00:00,Blauwe Kamer,8899
2014-09-10 19:45:00,2014-09-10 23:00:00,Theaterzaal,8751
2014-09-10 20:00:00,2014-09-10 21:40:00,Theaterzaal,8733
2014-09-10 21:40:00,2014-09-10 23:00:00,Balzaal,8763
2014-09-13 14:00:00,2014-09-13 18:15:00,Theaterzaal,8589
2014-09-13 22:30:00,2014-09-14 06:00:00,Concertzaal,8035
2014-09-14 10:00:00,2014-09-14 18:00:00,Rondleidingen,8901
2014-09-14 10:00:00,2014-09-14 18:00:00,Rondleidingen,8901
2014-09-16 17:00:00,2014-09-16 21:00:00,Foyer Theaterzaal ,8933
2014-09-16 17:00:00,2014-09-16 21:00:00,Mokabon,8955
2014-09-16 20:00:00,2014-09-16 21:15:00,Balzaal,8725
2014-09-16 20:00:00,2014-09-16 21:00:00,Blauwe Kamer,8899
2014-09-18 23:30:00,2014-09-19 03:00:00,Café,8945
2014-09-19 20:00:00,2014-09-19 22:45:00,Balzaal,8767
2014-09-19 23:00:00,2014-09-20 05:00:00,Concertzaal,8233
2014-09-20 15:00:00,2014-09-20 20:00:00,Op Locatie,8961
2014-09-20 21:00:00,2014-09-21 23:00:00,Scène Theaterzaal,8481
2014-09-20 21:00:00,2014-09-20 22:30:00,Theaterzaal,8977
2014-09-20 22:30:00,2014-09-21 03:00:00,Balzaal,8481
2014-09-20 23:00:00,2014-09-21 06:00:00,Concertzaal,8037
2014-09-21 14:00:00,2014-09-21 19:00:00,Café,8925
2014-09-22 20:30:00,2014-09-22 22:30:00,Op Locatie,9081
2014-09-23 19:00:00,2014-09-24 01:00:00,Concertzaal,7841
2014-09-23 20:00:00,2014-09-23 21:15:00,Domzaal,8133
2014-09-23 20:00:00,2014-09-23 21:00:00,Blauwe Kamer,8899
2014-09-24 10:30:00,2014-09-24 12:00:00,Foyer Theaterzaal ,8819
2014-09-24 20:00:00,2014-09-24 21:15:00,Domzaal,8133
2014-09-25 18:00:00,2014-09-25 23:30:00,Concertzaal,8735
2014-09-25 19:00:00,2014-09-25 20:00:00,Theaterzaal,8071
2014-09-25 20:30:00,2014-09-25 21:45:00,Domzaal,8133
2014-09-25 21:30:00,2014-09-25 22:30:00,Café,8769
2014-09-26 19:00:00,2014-09-26 20:15:00,Domzaal,8133
2014-09-26 21:00:00,2014-09-26 22:00:00,Theaterzaal,8071
2014-09-27 07:00:00,2014-09-28 07:00:00,Brugzaal,8737
2014-09-27 19:30:00,2014-09-27 22:30:00,Concertzaal,8947
2014-09-27 20:00:00,2014-09-27 21:15:00,Domzaal,8133
2014-09-27 23:00:00,2014-09-28 05:00:00,Balzaal,8073
2014-09-30 19:00:00,2014-10-01 07:00:00,Minard,8451
2014-09-30 20:00:00,2014-09-30 22:50:00,Balzaal,8391
2014-09-30 20:00:00,2014-09-30 21:40:00,Theaterzaal,8561
2014-09-30 20:00:00,2014-09-30 21:00:00,Blauwe Kamer,8899
2014-10-01 19:30:00,2014-10-02 01:00:00,Balzaal,8717
2014-10-01 20:00:00,2014-10-01 23:00:00,Foyer Theaterzaal ,8907
2014-10-01 22:00:00,2014-10-02 05:00:00,Concertzaal,8123
2014-10-02 07:00:00,2014-10-03 07:00:00,Brugzaal,8739
2014-10-02 20:00:00,2014-10-02 21:00:00,Blauwe Kamer,8899
2014-10-02 22:30:00,2014-10-03 06:00:00,Concertzaal,8039
2014-10-02 22:30:00,2014-10-03 05:00:00,Balzaal,8041
2014-10-03 07:00:00,2014-10-04 07:00:00,Op Locatie,8591
2014-10-03 07:00:00,2014-10-04 07:00:00,Brugzaal,8741
2014-10-03 10:00:00,2014-10-03 19:00:00,Op Locatie,8471
2014-10-03 20:00:00,2014-10-03 21:30:00,NTGent (Minnemeers),8459
2014-10-03 22:00:00,2014-10-04 05:00:00,Concertzaal,8043
2014-10-03 22:00:00,2014-10-04 05:00:00,Balzaal,8567
2014-10-04 07:00:00,2014-10-05 07:00:00,Op Locatie,8591
2014-10-04 07:00:00,2014-10-05 07:00:00,Brugzaal,8743
2014-10-04 10:00:00,2014-10-04 18:00:00,Op Locatie,8471
2014-10-04 20:30:00,2014-10-04 22:30:00,Dansstudio,8771
2014-10-04 22:00:00,2014-10-05 05:00:00,Balzaal,8357
2014-10-04 23:00:00,2014-10-05 06:00:00,Concertzaal,8045
2014-10-05 10:00:00,2014-10-05 18:00:00,Op Locatie,8471
